id,dispositivo_id,instante_utc,latitud_simulada,longitud_simulada,odometro_km,horometro_h,bateria_pct
TEL-SYN-0012470,DEV-SYN-00050,2025-08-14T03:40:00+00:00,0.669556,0.893168,10913.0,1123.5,44.3
TEL-SYN-0012471,DEV-SYN-00051,2025-08-14T04:06:00+00:00,0.706142,0.364141,10922.9,1123.6,44.9
TEL-SYN-0012472,DEV-SYN-00052,2025-08-14T04:32:00+00:00,0.271517,0.453206,10952.3,1123.6,92.3
TEL-SYN-0012473,DEV-SYN-00053,2025-08-14T04:58:00+00:00,0.419178,0.641778,10948.7,1123.6,36.1
TEL-SYN-0012474,DEV-SYN-00054,2025-08-14T05:24:00+00:00,0.416822,0.246352,10961.1,1123.7,33.6
TEL-SYN-0012475,DEV-SYN-00055,2025-08-14T05:50:00+00:00,0.494609,0.261166,10964.0,1123.8,38.0
TEL-SYN-0012476,DEV-SYN-00056,2025-08-14T06:16:00+00:00,0.794316,0.127748,10982.2,1123.8,27.8
TEL-SYN-0012477,DEV-SYN-00057,2025-08-14T06:42:00+00:00,0.185928,0.148666,11006.1,1123.8,71.6
TEL-SYN-0012478,DEV-SYN-00058,2025-08-14T07:08:00+00:00,0.842660,0.150700,10995.6,1123.9,74.2
TEL-SYN-0012479,DEV-SYN-00059,2025-08-14T07:34:00+00:00,0.769784,0.528984,11035.9,1124.0,66.3
TEL-SYN-0012480,DEV-SYN-00060,2025-08-14T08:00:00+00:00,0.444962,0.503943,11059.8,1124.0,69.1
TEL-SYN-0012481,DEV-SYN-00061,2025-08-14T08:26:00+00:00,0.324892,0.550123,11053.6,1124.0,73.9
TEL-SYN-0012482,DEV-SYN-00062,2025-08-14T08:52:00+00:00,0.565401,0.141396,11071.4,1124.1,49.9
TEL-SYN-0012483,DEV-SYN-00063,2025-08-14T09:18:00+00:00,0.692344,0.613593,11094.3,1124.2,67.7
TEL-SYN-0012484,DEV-SYN-00064,2025-08-14T09:44:00+00:00,0.388817,0.304157,11081.5,1124.2,92.9
TEL-SYN-0012485,DEV-SYN-00065,2025-08-14T10:10:00+00:00,0.616078,0.613590,11108.3,1124.2,84.4
TEL-SYN-0012486,DEV-SYN-00066,2025-08-14T10:36:00+00:00,0.745280,0.740950,11113.4,1124.3,48.4
TEL-SYN-0012487,DEV-SYN-00067,2025-08-14T11:02:00+00:00,0.809042,0.234699,11164.0,1124.4,58.7
TEL-SYN-0012488,DEV-SYN-00068,2025-08-14T11:28:00+00:00,0.352593,0.834964,11180.0,1124.4,57.3
TEL-SYN-0012489,DEV-SYN-00069,2025-08-14T11:54:00+00:00,0.666948,0.591765,11171.9,1124.4,48.7
TEL-SYN-0012490,DEV-SYN-00070,2025-08-14T12:20:00+00:00,0.123695,0.855282,11192.0,1124.5,66.6
TEL-SYN-0012491,DEV-SYN-00071,2025-08-14T12:46:00+00:00,0.206140,0.667250,11189.8,1124.6,47.1
TEL-SYN-0012492,DEV-SYN-00072,2025-08-14T13:12:00+00:00,0.179298,0.839638,11222.0,1124.6,26.4
TEL-SYN-0012493,DEV-SYN-00073,2025-08-14T13:38:00+00:00,0.407110,0.793742,11210.4,1124.6,54.5
TEL-SYN-0012494,DEV-SYN-00074,2025-08-14T14:04:00+00:00,0.860455,0.628417,11244.1,1124.7,83.1
TEL-SYN-0012495,DEV-SYN-00075,2025-08-14T14:30:00+00:00,0.757181,0.436639,11216.3,1124.8,64.5
TEL-SYN-0012496,DEV-SYN-00076,2025-08-14T14:56:00+00:00,0.437540,0.114274,11264.7,1124.8,74.4
TEL-SYN-0012497,DEV-SYN-00077,2025-08-14T15:22:00+00:00,0.421040,0.790476,11273.7,1124.8,91.0
TEL-SYN-0012498,DEV-SYN-00078,2025-08-14T15:48:00+00:00,0.461995,0.614639,11301.4,1124.9,74.4
TEL-SYN-0012499,DEV-SYN-00079,2025-08-14T16:14:00+00:00,0.615137,0.142677,11324.3,1125.0,30.0
TEL-SYN-0012500,DEV-SYN-00080,2025-08-14T16:40:00+00:00,0.783887,0.706099,11302.2,1125.0,27.6
TEL-SYN-0012501,DEV-SYN-00081,2025-08-14T17:06:00+00:00,0.381289,0.235764,11352.7,1125.0,83.2
TEL-SYN-0012502,DEV-SYN-00082,2025-08-14T17:32:00+00:00,0.484297,0.718843,11337.4,1125.1,39.5
TEL-SYN-0012503,DEV-SYN-00083,2025-08-14T17:58:00+00:00,0.837038,0.797777,11359.2,1125.2,79.3
TEL-SYN-0012504,DEV-SYN-00084,2025-08-14T18:24:00+00:00,0.660402,0.485592,11370.8,1125.2,54.9
TEL-SYN-0012505,DEV-SYN-00085,2025-08-14T18:50:00+00:00,0.171379,0.447469,11374.8,1125.2,47.3
TEL-SYN-0012506,DEV-SYN-00086,2025-08-14T19:16:00+00:00,0.533318,0.169774,11377.7,1125.3,44.6
TEL-SYN-0012507,DEV-SYN-00087,2025-08-14T19:42:00+00:00,0.594391,0.507571,11418.4,1125.4,69.3
TEL-SYN-0012508,DEV-SYN-00088,2025-08-14T20:08:00+00:00,0.544904,0.378152,11419.2,1125.4,59.2
TEL-SYN-0012509,DEV-SYN-00089,2025-08-14T20:34:00+00:00,0.394362,0.473703,11429.5,1125.4,65.1
TEL-SYN-0012510,DEV-SYN-00090,2025-08-14T21:00:00+00:00,0.405658,0.347417,11440.2,1125.5,44.3
TEL-SYN-0012511,DEV-SYN-00091,2025-08-14T21:26:00+00:00,0.586431,0.444770,11488.7,1125.6,90.2
TEL-SYN-0012512,DEV-SYN-00092,2025-08-14T21:52:00+00:00,0.889773,0.391799,11471.4,1125.6,69.3
TEL-SYN-0012513,DEV-SYN-00093,2025-08-14T22:18:00+00:00,0.454597,0.224320,11480.1,1125.6,88.6
TEL-SYN-0012514,DEV-SYN-00094,2025-08-14T22:44:00+00:00,0.675562,0.521482,11482.3,1125.7,58.8
TEL-SYN-0012515,DEV-SYN-00095,2025-08-14T23:10:00+00:00,0.560732,0.596073,11517.7,1125.8,33.0
TEL-SYN-0012516,DEV-SYN-00096,2025-08-14T23:36:00+00:00,0.358060,0.254936,11560.8,1125.8,79.2
TEL-SYN-0012517,DEV-SYN-00097,2025-08-15T00:02:00+00:00,0.340112,0.715254,11530.1,1125.8,25.4
TEL-SYN-0012518,DEV-SYN-00098,2025-08-15T00:28:00+00:00,0.786807,0.489704,11553.9,1125.9,67.9
TEL-SYN-0012519,DEV-SYN-00099,2025-08-15T00:54:00+00:00,0.517071,0.652229,11554.2,1126.0,41.5
TEL-SYN-0012520,DEV-SYN-00100,2025-08-15T01:20:00+00:00,0.163032,0.639550,11583.5,1126.0,38.0
TEL-SYN-0012521,DEV-SYN-00101,2025-08-15T01:46:00+00:00,0.838240,0.554999,11591.4,1126.0,29.2
TEL-SYN-0012522,DEV-SYN-00102,2025-08-15T02:12:00+00:00,0.208771,0.777965,11574.1,1126.1,34.1
TEL-SYN-0012523,DEV-SYN-00103,2025-08-15T02:38:00+00:00,0.386571,0.627718,11658.6,1126.2,70.7
TEL-SYN-0012524,DEV-SYN-00104,2025-08-15T03:04:00+00:00,0.511888,0.819897,11625.4,1126.2,50.2
TEL-SYN-0012525,DEV-SYN-00105,2025-08-15T03:30:00+00:00,0.665570,0.843999,11662.9,1126.2,89.2
TEL-SYN-0012526,DEV-SYN-00106,2025-08-15T03:56:00+00:00,0.411499,0.618899,11629.4,1126.3,73.9
TEL-SYN-0012527,DEV-SYN-00107,2025-08-15T04:22:00+00:00,0.350210,0.389778,11670.6,1126.4,36.4
TEL-SYN-0012528,DEV-SYN-00108,2025-08-15T04:48:00+00:00,0.129726,0.586070,11701.9,1126.4,41.7
TEL-SYN-0012529,DEV-SYN-00109,2025-08-15T05:14:00+00:00,0.693917,0.634585,11687.7,1126.4,96.3
TEL-SYN-0012530,DEV-SYN-00110,2025-08-15T05:40:00+00:00,0.604725,0.857993,11687.1,1126.5,34.8
TEL-SYN-0012531,DEV-SYN-00111,2025-08-15T06:06:00+00:00,0.328568,0.244073,11741.1,1126.6,69.1
TEL-SYN-0012532,DEV-SYN-00112,2025-08-15T06:32:00+00:00,0.663083,0.110752,11710.0,1126.6,52.3
TEL-SYN-0012533,DEV-SYN-00113,2025-08-15T06:58:00+00:00,0.827252,0.402053,11760.6,1126.6,94.3
TEL-SYN-0012534,DEV-SYN-00114,2025-08-15T07:24:00+00:00,0.263186,0.594894,11774.9,1126.7,62.8
TEL-SYN-0012535,DEV-SYN-00115,2025-08-15T07:50:00+00:00,0.101212,0.635514,11771.8,1126.8,59.9
TEL-SYN-0012536,DEV-SYN-00116,2025-08-15T08:16:00+00:00,0.446859,0.377234,11795.8,1126.8,95.5
TEL-SYN-0012537,DEV-SYN-00117,2025-08-15T08:42:00+00:00,0.729714,0.848766,11815.3,1126.8,48.2
TEL-SYN-0012538,DEV-SYN-00118,2025-08-15T09:08:00+00:00,0.833107,0.617029,11820.7,1126.9,82.3
TEL-SYN-0012539,DEV-SYN-00119,2025-08-15T09:34:00+00:00,0.195449,0.311654,11833.7,1127.0,73.9
TEL-SYN-0012540,DEV-SYN-00120,2025-08-15T10:00:00+00:00,0.102622,0.560850,11841.9,1127.0,69.0
TEL-SYN-0012541,DEV-SYN-00121,2025-08-15T10:26:00+00:00,0.196560,0.517290,11867.9,1127.0,65.2
TEL-SYN-0012542,DEV-SYN-00122,2025-08-15T10:52:00+00:00,0.392250,0.561899,11846.8,1127.1,29.6
TEL-SYN-0012543,DEV-SYN-00123,2025-08-15T11:18:00+00:00,0.268322,0.864931,11878.9,1127.2,78.4
TEL-SYN-0012544,DEV-SYN-00124,2025-08-15T11:44:00+00:00,0.200808,0.138692,11948.1,1127.2,26.5
TEL-SYN-0012545,DEV-SYN-00125,2025-08-15T12:10:00+00:00,0.196953,0.899497,11899.1,1127.2,35.2
TEL-SYN-0012546,DEV-SYN-00126,2025-08-15T12:36:00+00:00,0.638523,0.207616,11937.3,1127.3,50.1
TEL-SYN-0012547,DEV-SYN-00127,2025-08-15T13:02:00+00:00,0.425140,0.688112,11931.3,1127.4,98.4
TEL-SYN-0012548,DEV-SYN-00128,2025-08-15T13:28:00+00:00,0.772538,0.372175,11969.4,1127.4,58.9
TEL-SYN-0012549,DEV-SYN-00129,2025-08-15T13:54:00+00:00,0.123960,0.845225,11965.6,1127.4,94.1
TEL-SYN-0012550,DEV-SYN-00130,2025-08-15T14:20:00+00:00,0.470137,0.881990,11956.6,1127.5,52.8
TEL-SYN-0012551,DEV-SYN-00131,2025-08-15T14:46:00+00:00,0.401998,0.179301,12006.5,1127.6,97.4
TEL-SYN-0012552,DEV-SYN-00132,2025-08-15T15:12:00+00:00,0.238417,0.385584,11937.8,1127.6,65.3
TEL-SYN-0012553,DEV-SYN-00133,2025-08-15T15:38:00+00:00,0.223572,0.159926,11972.5,1127.6,64.8
TEL-SYN-0012554,DEV-SYN-00134,2025-08-15T16:04:00+00:00,0.478347,0.845598,12027.7,1127.7,68.3
TEL-SYN-0012555,DEV-SYN-00135,2025-08-15T16:30:00+00:00,0.379096,0.721013,12030.7,1127.8,38.4
TEL-SYN-0012556,DEV-SYN-00136,2025-08-15T16:56:00+00:00,0.637977,0.805565,12058.9,1127.8,41.9
TEL-SYN-0012557,DEV-SYN-00137,2025-08-15T17:22:00+00:00,0.584469,0.344279,12052.2,1127.8,39.9
TEL-SYN-0012558,DEV-SYN-00138,2025-08-15T17:48:00+00:00,0.709404,0.509834,12104.3,1127.9,84.2
TEL-SYN-0012559,DEV-SYN-00139,2025-08-15T18:14:00+00:00,0.652067,0.449188,12074.3,1128.0,61.3
TEL-SYN-0012560,DEV-SYN-00140,2025-08-15T18:40:00+00:00,0.830538,0.875172,12080.1,1128.0,46.0
TEL-SYN-0012561,DEV-SYN-00141,2025-08-15T19:06:00+00:00,0.386255,0.851283,12129.3,1128.0,32.5
TEL-SYN-0012562,DEV-SYN-00142,2025-08-15T19:32:00+00:00,0.736006,0.250699,12090.5,1128.1,89.0
TEL-SYN-0012563,DEV-SYN-00143,2025-08-15T19:58:00+00:00,0.447855,0.590019,12122.0,1128.2,69.1
TEL-SYN-0012564,DEV-SYN-00144,2025-08-15T20:24:00+00:00,0.431123,0.545412,12126.7,1128.2,76.7
TEL-SYN-0012565,DEV-SYN-00145,2025-08-15T20:50:00+00:00,0.274248,0.473315,12142.0,1128.2,58.1
TEL-SYN-0012566,DEV-SYN-00146,2025-08-15T21:16:00+00:00,0.589181,0.305927,12192.3,1128.3,99.5
TEL-SYN-0012567,DEV-SYN-00147,2025-08-15T21:42:00+00:00,0.355081,0.743610,12160.6,1128.4,31.8
TEL-SYN-0012568,DEV-SYN-00148,2025-08-15T22:08:00+00:00,0.360681,0.727216,12233.0,1128.4,50.2
TEL-SYN-0012569,DEV-SYN-00149,2025-08-15T22:34:00+00:00,0.803420,0.604437,12239.6,1128.4,92.6
TEL-SYN-0012570,DEV-SYN-00150,2025-08-15T23:00:00+00:00,0.115938,0.273002,12209.2,1128.5,68.1
TEL-SYN-0012571,DEV-SYN-00151,2025-08-15T23:26:00+00:00,0.306272,0.768411,12243.1,1128.6,57.9
TEL-SYN-0012572,DEV-SYN-00152,2025-08-15T23:52:00+00:00,0.724208,0.264374,12259.4,1128.6,95.3
TEL-SYN-0012573,DEV-SYN-00153,2025-08-16T00:18:00+00:00,0.589230,0.135053,12285.3,1128.6,25.9
TEL-SYN-0012574,DEV-SYN-00154,2025-08-16T00:44:00+00:00,0.822222,0.730612,12273.6,1128.7,97.0
TEL-SYN-0012575,DEV-SYN-00155,2025-08-16T01:10:00+00:00,0.241214,0.611982,12272.4,1128.8,93.2
TEL-SYN-0012576,DEV-SYN-00156,2025-08-16T01:36:00+00:00,0.671774,0.723398,12306.7,1128.8,88.0
TEL-SYN-0012577,DEV-SYN-00157,2025-08-16T02:02:00+00:00,0.133523,0.434560,12327.3,1128.8,58.8
TEL-SYN-0012578,DEV-SYN-00158,2025-08-16T02:28:00+00:00,0.853597,0.313469,12341.5,1128.9,63.0
TEL-SYN-0012579,DEV-SYN-00159,2025-08-16T02:54:00+00:00,0.363711,0.376751,12354.9,1129.0,33.8
TEL-SYN-0012580,DEV-SYN-00160,2025-08-16T03:20:00+00:00,0.136707,0.721334,12329.0,1129.0,89.8
TEL-SYN-0012581,DEV-SYN-00161,2025-08-16T03:46:00+00:00,0.186739,0.505855,12376.0,1129.0,60.1
TEL-SYN-0012582,DEV-SYN-00162,2025-08-16T04:12:00+00:00,0.470404,0.796894,12364.4,1129.1,56.0
TEL-SYN-0012583,DEV-SYN-00163,2025-08-16T04:38:00+00:00,0.505539,0.130691,12368.1,1129.2,30.2
TEL-SYN-0012584,DEV-SYN-00164,2025-08-16T05:04:00+00:00,0.744068,0.593254,12378.9,1129.2,90.7
TEL-SYN-0012585,DEV-SYN-00165,2025-08-16T05:30:00+00:00,0.159860,0.765185,12428.7,1129.2,44.6
TEL-SYN-0012586,DEV-SYN-00166,2025-08-16T05:56:00+00:00,0.616869,0.833178,12426.3,1129.3,89.9
TEL-SYN-0012587,DEV-SYN-00167,2025-08-16T06:22:00+00:00,0.765700,0.828009,12430.6,1129.4,25.8
TEL-SYN-0012588,DEV-SYN-00168,2025-08-16T06:48:00+00:00,0.755907,0.217982,12450.5,1129.4,28.5
TEL-SYN-0012589,DEV-SYN-00169,2025-08-16T07:14:00+00:00,0.410638,0.668209,12477.4,1129.4,44.9
TEL-SYN-0012590,DEV-SYN-00170,2025-08-16T07:40:00+00:00,0.152712,0.463363,12488.6,1129.5,27.1
TEL-SYN-0012591,DEV-SYN-00171,2025-08-16T08:06:00+00:00,0.471545,0.621466,12480.4,1129.6,94.1
TEL-SYN-0012592,DEV-SYN-00172,2025-08-16T08:32:00+00:00,0.391325,0.328340,12481.0,1129.6,44.4
TEL-SYN-0012593,DEV-SYN-00173,2025-08-16T08:58:00+00:00,0.645829,0.769243,12528.0,1129.6,89.5
TEL-SYN-0012594,DEV-SYN-00174,2025-08-16T09:24:00+00:00,0.526252,0.883310,12565.1,1129.7,41.4
TEL-SYN-0012595,DEV-SYN-00175,2025-08-16T09:50:00+00:00,0.606550,0.575305,12560.7,1129.8,36.8
TEL-SYN-0012596,DEV-SYN-00176,2025-08-16T10:16:00+00:00,0.227484,0.881211,12542.5,1129.8,91.0
TEL-SYN-0012597,DEV-SYN-00177,2025-08-16T10:42:00+00:00,0.645166,0.401634,12581.4,1129.8,49.7
TEL-SYN-0012598,DEV-SYN-00178,2025-08-16T11:08:00+00:00,0.417886,0.609776,12550.9,1129.9,62.3
TEL-SYN-0012599,DEV-SYN-00179,2025-08-16T11:34:00+00:00,0.485264,0.212170,12630.2,1130.0,51.5
TEL-SYN-0012600,DEV-SYN-00180,2025-08-16T12:00:00+00:00,0.196079,0.868870,12589.4,1130.0,59.9
TEL-SYN-0012601,DEV-SYN-00001,2025-08-16T12:26:00+00:00,0.379228,0.499970,10290.2,1130.0,55.8
TEL-SYN-0012602,DEV-SYN-00002,2025-08-16T12:52:00+00:00,0.633587,0.179902,10279.0,1130.1,64.0
TEL-SYN-0012603,DEV-SYN-00003,2025-08-16T13:18:00+00:00,0.105100,0.242910,10334.0,1130.2,69.3
TEL-SYN-0012604,DEV-SYN-00004,2025-08-16T13:44:00+00:00,0.469557,0.534950,10296.7,1130.2,38.8
TEL-SYN-0012605,DEV-SYN-00005,2025-08-16T14:10:00+00:00,0.529255,0.149609,10357.7,1130.2,34.0
TEL-SYN-0012606,DEV-SYN-00006,2025-08-16T14:36:00+00:00,0.146231,0.800223,10309.2,1130.3,47.6
TEL-SYN-0012607,DEV-SYN-00007,2025-08-16T15:02:00+00:00,0.771862,0.721685,10388.3,1130.4,90.1
TEL-SYN-0012608,DEV-SYN-00008,2025-08-16T15:28:00+00:00,0.753567,0.110955,10331.2,1130.4,83.0
TEL-SYN-0012609,DEV-SYN-00009,2025-08-16T15:54:00+00:00,0.719308,0.446656,10392.1,1130.4,65.0
TEL-SYN-0012610,DEV-SYN-00010,2025-08-16T16:20:00+00:00,0.481526,0.199615,10389.1,1130.5,75.0
TEL-SYN-0012611,DEV-SYN-00011,2025-08-16T16:46:00+00:00,0.678022,0.666049,10421.4,1130.6,38.0
TEL-SYN-0012612,DEV-SYN-00012,2025-08-16T17:12:00+00:00,0.287378,0.864154,10463.5,1130.6,29.1
TEL-SYN-0012613,DEV-SYN-00013,2025-08-16T17:38:00+00:00,0.782660,0.232862,10445.6,1130.6,58.0
TEL-SYN-0012614,DEV-SYN-00014,2025-08-16T18:04:00+00:00,0.821457,0.407789,10453.0,1130.7,86.7
TEL-SYN-0012615,DEV-SYN-00015,2025-08-16T18:30:00+00:00,0.156432,0.463919,10469.5,1130.8,56.1
TEL-SYN-0012616,DEV-SYN-00016,2025-08-16T18:56:00+00:00,0.217426,0.869730,10442.1,1130.8,79.4
TEL-SYN-0012617,DEV-SYN-00017,2025-08-16T19:22:00+00:00,0.748154,0.610775,10506.8,1130.8,82.7
TEL-SYN-0012618,DEV-SYN-00018,2025-08-16T19:48:00+00:00,0.151195,0.399426,10547.9,1130.9,86.4
TEL-SYN-0012619,DEV-SYN-00019,2025-08-16T20:14:00+00:00,0.475481,0.263617,10556.6,1131.0,48.8
TEL-SYN-0012620,DEV-SYN-00020,2025-08-16T20:40:00+00:00,0.754696,0.371323,10523.3,1131.0,75.2
TEL-SYN-0012621,DEV-SYN-00021,2025-08-16T21:06:00+00:00,0.375152,0.509112,10533.5,1131.0,49.4
TEL-SYN-0012622,DEV-SYN-00022,2025-08-16T21:32:00+00:00,0.284378,0.278077,10597.2,1131.1,74.4
TEL-SYN-0012623,DEV-SYN-00023,2025-08-16T21:58:00+00:00,0.428812,0.815918,10579.5,1131.2,73.7
TEL-SYN-0012624,DEV-SYN-00024,2025-08-16T22:24:00+00:00,0.202473,0.657877,10570.1,1131.2,56.0
TEL-SYN-0012625,DEV-SYN-00025,2025-08-16T22:50:00+00:00,0.345564,0.707057,10604.8,1131.2,63.2
TEL-SYN-0012626,DEV-SYN-00026,2025-08-16T23:16:00+00:00,0.684445,0.503236,10647.6,1131.3,53.6
TEL-SYN-0012627,DEV-SYN-00027,2025-08-16T23:42:00+00:00,0.261582,0.119185,10604.8,1131.4,39.1
TEL-SYN-0012628,DEV-SYN-00028,2025-08-17T00:08:00+00:00,0.721030,0.439447,10635.7,1131.4,57.5
TEL-SYN-0012629,DEV-SYN-00029,2025-08-17T00:34:00+00:00,0.609958,0.504279,10643.2,1131.4,82.1
TEL-SYN-0012630,DEV-SYN-00030,2025-08-17T01:00:00+00:00,0.795013,0.473819,10693.7,1131.5,65.2
TEL-SYN-0012631,DEV-SYN-00031,2025-08-17T01:26:00+00:00,0.269235,0.785957,10675.7,1131.6,78.5
TEL-SYN-0012632,DEV-SYN-00032,2025-08-17T01:52:00+00:00,0.570145,0.548398,10689.9,1131.6,83.3
TEL-SYN-0012633,DEV-SYN-00033,2025-08-17T02:18:00+00:00,0.807003,0.412665,10735.3,1131.6,79.7
TEL-SYN-0012634,DEV-SYN-00034,2025-08-17T02:44:00+00:00,0.648233,0.742841,10683.8,1131.7,46.3
TEL-SYN-0012635,DEV-SYN-00035,2025-08-17T03:10:00+00:00,0.822025,0.456550,10749.2,1131.8,55.7
TEL-SYN-0012636,DEV-SYN-00036,2025-08-17T03:36:00+00:00,0.541170,0.366137,10754.7,1131.8,50.0
TEL-SYN-0012637,DEV-SYN-00037,2025-08-17T04:02:00+00:00,0.858538,0.617298,10753.4,1131.8,62.4
TEL-SYN-0012638,DEV-SYN-00038,2025-08-17T04:28:00+00:00,0.700352,0.551669,10773.9,1131.9,93.0
TEL-SYN-0012639,DEV-SYN-00039,2025-08-17T04:54:00+00:00,0.123474,0.551837,10800.6,1132.0,94.7
TEL-SYN-0012640,DEV-SYN-00040,2025-08-17T05:20:00+00:00,0.618374,0.818112,10811.9,1132.0,29.5
TEL-SYN-0012641,DEV-SYN-00041,2025-08-17T05:46:00+00:00,0.836422,0.785191,10803.9,1132.0,37.5
TEL-SYN-0012642,DEV-SYN-00042,2025-08-17T06:12:00+00:00,0.251504,0.626609,10831.2,1132.1,89.4
TEL-SYN-0012643,DEV-SYN-00043,2025-08-17T06:38:00+00:00,0.225448,0.874710,10851.0,1132.2,74.1
TEL-SYN-0012644,DEV-SYN-00044,2025-08-17T07:04:00+00:00,0.610776,0.418175,10829.9,1132.2,82.2
TEL-SYN-0012645,DEV-SYN-00045,2025-08-17T07:30:00+00:00,0.772325,0.737484,10829.6,1132.2,54.4
TEL-SYN-0012646,DEV-SYN-00046,2025-08-17T07:56:00+00:00,0.885450,0.287767,10874.6,1132.3,81.9
TEL-SYN-0012647,DEV-SYN-00047,2025-08-17T08:22:00+00:00,0.131683,0.806355,10893.3,1132.4,76.2
TEL-SYN-0012648,DEV-SYN-00048,2025-08-17T08:48:00+00:00,0.315419,0.849445,10875.3,1132.4,99.1
TEL-SYN-0012649,DEV-SYN-00049,2025-08-17T09:14:00+00:00,0.834268,0.760023,10930.1,1132.4,67.8
TEL-SYN-0012650,DEV-SYN-00050,2025-08-17T09:40:00+00:00,0.715461,0.560677,10915.6,1132.5,30.9
TEL-SYN-0012651,DEV-SYN-00051,2025-08-17T10:06:00+00:00,0.552752,0.557517,10927.9,1132.6,79.8
TEL-SYN-0012652,DEV-SYN-00052,2025-08-17T10:32:00+00:00,0.153602,0.174551,10959.4,1132.6,78.1
TEL-SYN-0012653,DEV-SYN-00053,2025-08-17T10:58:00+00:00,0.583166,0.232146,10950.9,1132.6,41.1
TEL-SYN-0012654,DEV-SYN-00054,2025-08-17T11:24:00+00:00,0.580174,0.153714,10967.4,1132.7,88.6
TEL-SYN-0012655,DEV-SYN-00055,2025-08-17T11:50:00+00:00,0.744887,0.873265,10971.3,1132.8,56.6
TEL-SYN-0012656,DEV-SYN-00056,2025-08-17T12:16:00+00:00,0.481156,0.769032,10982.8,1132.8,60.9
TEL-SYN-0012657,DEV-SYN-00057,2025-08-17T12:42:00+00:00,0.598920,0.111244,11009.9,1132.8,64.0
TEL-SYN-0012658,DEV-SYN-00058,2025-08-17T13:08:00+00:00,0.674652,0.662051,10998.6,1132.9,41.9
TEL-SYN-0012659,DEV-SYN-00059,2025-08-17T13:34:00+00:00,0.775716,0.704499,11043.7,1133.0,94.7
TEL-SYN-0012660,DEV-SYN-00060,2025-08-17T14:00:00+00:00,0.883696,0.155344,11060.3,1133.0,72.9
TEL-SYN-0012661,DEV-SYN-00061,2025-08-17T14:26:00+00:00,0.596307,0.462920,11061.3,1133.0,49.4
TEL-SYN-0012662,DEV-SYN-00062,2025-08-17T14:52:00+00:00,0.359821,0.532867,11078.6,1133.1,67.2
TEL-SYN-0012663,DEV-SYN-00063,2025-08-17T15:18:00+00:00,0.498210,0.587086,11098.7,1133.2,72.3
TEL-SYN-0012664,DEV-SYN-00064,2025-08-17T15:44:00+00:00,0.233259,0.337499,11089.3,1133.2,32.0
TEL-SYN-0012665,DEV-SYN-00065,2025-08-17T16:10:00+00:00,0.526720,0.608469,11109.8,1133.2,44.6
TEL-SYN-0012666,DEV-SYN-00066,2025-08-17T16:36:00+00:00,0.119367,0.161521,11120.2,1133.3,45.6
TEL-SYN-0012667,DEV-SYN-00067,2025-08-17T17:02:00+00:00,0.869162,0.573976,11167.4,1133.4,40.6
TEL-SYN-0012668,DEV-SYN-00068,2025-08-17T17:28:00+00:00,0.387006,0.310495,11181.1,1133.4,50.8
TEL-SYN-0012669,DEV-SYN-00069,2025-08-17T17:54:00+00:00,0.350312,0.257728,11176.9,1133.4,92.5
TEL-SYN-0012670,DEV-SYN-00070,2025-08-17T18:20:00+00:00,0.664686,0.217378,11193.1,1133.5,61.5
TEL-SYN-0012671,DEV-SYN-00071,2025-08-17T18:46:00+00:00,0.193427,0.187644,11192.3,1133.6,50.5
TEL-SYN-0012672,DEV-SYN-00072,2025-08-17T19:12:00+00:00,0.604006,0.570426,11227.6,1133.6,34.7
TEL-SYN-0012673,DEV-SYN-00073,2025-08-17T19:38:00+00:00,0.333707,0.442228,11213.6,1133.6,33.3
TEL-SYN-0012674,DEV-SYN-00074,2025-08-17T20:04:00+00:00,0.651704,0.132884,11249.5,1133.7,33.9
TEL-SYN-0012675,DEV-SYN-00075,2025-08-17T20:30:00+00:00,0.662432,0.156439,11222.6,1133.8,44.9
TEL-SYN-0012676,DEV-SYN-00076,2025-08-17T20:56:00+00:00,0.344016,0.869622,11270.3,1133.8,37.5
TEL-SYN-0012677,DEV-SYN-00077,2025-08-17T21:22:00+00:00,0.864707,0.527440,11274.1,1133.8,47.1
TEL-SYN-0012678,DEV-SYN-00078,2025-08-17T21:48:00+00:00,0.799042,0.605549,11308.7,1133.9,55.7
TEL-SYN-0012679,DEV-SYN-00079,2025-08-17T22:14:00+00:00,0.799338,0.821719,11329.7,1134.0,87.7
TEL-SYN-0012680,DEV-SYN-00080,2025-08-17T22:40:00+00:00,0.387739,0.365410,11308.6,1134.0,86.7
TEL-SYN-0012681,DEV-SYN-00081,2025-08-17T23:06:00+00:00,0.570308,0.468949,11355.4,1134.0,78.1
TEL-SYN-0012682,DEV-SYN-00082,2025-08-17T23:32:00+00:00,0.550294,0.247874,11342.0,1134.1,46.7
TEL-SYN-0012683,DEV-SYN-00083,2025-08-17T23:58:00+00:00,0.888574,0.873934,11365.2,1134.2,56.5
TEL-SYN-0012684,DEV-SYN-00084,2025-08-18T00:24:00+00:00,0.379670,0.240980,11374.5,1134.2,45.6
TEL-SYN-0012685,DEV-SYN-00085,2025-08-18T00:50:00+00:00,0.438423,0.584310,11377.0,1134.2,99.6
TEL-SYN-0012686,DEV-SYN-00086,2025-08-18T01:16:00+00:00,0.343589,0.394711,11385.0,1134.3,75.4
